id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-3),ati(0-6)
231,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.601002,58.8670065,1.386962552,0.54,78,32,0,3
232,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.6776875,59.978803,1.307847082,0.54,76,33,0,3
233,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.6693275,58.205879,1.388888889,0.54,74,32,-1,2
234,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.6099255,56.8066475,1.328903654,0.54,75,32,-1,2
235,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.582129,56.9365995,1.294498382,0.54,78,32,-1,2
236,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,21,20,63,185,1,25.588535,56.2613015,1.320132013,0.54,73,32,-1,2
237,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,25.496108,55.905146,1.337792642,0.54,76,31,-1,2
238,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,25.4216855,55.224012,1.400560224,0.54,73,31,-1,2
239,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,25.830602,58.428631,1.337792642,0.54,74,31,0,3
240,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,25.64489,56.9848675,1.349072513,0.54,74,30,0,3
241,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,25.3341445,52.9109705,1.335559265,0.54,73,31,-1,2
242,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,24.919815,48.671438,1.337792642,0.54,71,30,-1,2
243,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,24.5258085,45.7981685,1.508722301,0.54,74,29,0,3
244,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,24.055314,43.82557,1.333333333,0.54,68,30,-2,1
245,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,23.5184985,42.81367,1.320132013,0.54,70,29,-1,2
246,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,23.230048,43.4352645,1.447876448,0.54,68,29,-1,2
247,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,23.1047355,43.9938165,1.315789474,0.54,75,30,-1,2
248,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,23.116026,45.2426275,1.324503311,0.54,73,31,-1,2
249,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,23.0931615,45.61968,1.384083045,0.54,75,31,-1,2
250,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,23.084695,46.0244385,1.23193556,0.54,66,32,0,3
251,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,23.048851,46.294079,1.349831271,0.54,69,31,-1,2
252,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,23.044617,46.352705,1.428571429,0.54,71,31,-1,2
253,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,23.044617,46.352705,1.314424075,0.54,65,31,-1,2
254,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,23.044617,46.352705,1.495886313,0.54,74,31,0,3
255,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,23.2881195,46.233697,1.254826255,0.54,73,30,-1,2
256,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,23.0470415,46.0668035,1.46052031,0.54,72,29,-1,2
257,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,22.8035165,45.4270565,1.276386843,0.54,75,29,-2,1
258,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.6918515,43.7732725,1.19047619,0.54,61,30,-1,2
259,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.6732405,43.375195,1.318681319,0.54,68,31,-1,2
260,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.6577825,42.9609665,1.209865054,0.54,58,30,-3,0
261,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.648319,43.216776,1.238095238,0.54,59,30,-1,2
262,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.7016315,43.7349,1.35249366,0.54,70,30,-2,1
263,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.750839,43.921149,1.328903654,0.54,69,29,-2,1
264,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,22.8000475,43.973656,1.263362488,0.54,77,29,-1,2
265,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,22.845472,43.940447,1.198156682,0.54,66,29,-2,1
266,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,0,20,63,185,1,22.9208645,44.3021695,1.405152225,0.54,67,29,-2,1
267,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,25.511555,56.0923275,1.393728223,0.54,65,30,-1,2
268,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,22,20,63,185,1,25.1016685,52.338825,1.28968254,0.54,67,30,-1,2
269,1ba0a803-d7f9-4ee9-9051-25c21ad16bea,23,20,63,185,1,22.9149925,50.820763,1.382488479,0.54,66,29,-2,1
