id,user_uuid,hour,age,weight,height,gender,at,rh,met,cl,hr,st,ati(-3-2),ati(0-5)
221,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,24.919815,48.671438,0.779783394,0.47,77,30,0,3
222,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,24.5258085,45.7981685,0.812307692,0.47,86,31,-1,2
223,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,24.055314,43.82557,0.888888889,0.47,69,30,-1,2
224,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,23.5184985,42.81367,0.769230769,0.47,87,31,-1,2
225,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,23.230048,43.4352645,0.919860627,0.47,91,31,0,3
226,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,23.1047355,43.9938165,0.86557377,0.47,82,31,-1,2
227,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,23.116026,45.2426275,0.862745098,0.47,80,31,0,3
228,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,23.0931615,45.61968,0.819112628,0.47,81,32,0,3
229,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,23.084695,46.0244385,0.821917808,0.47,85,32,0,3
230,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,23.048851,46.294079,0.838095238,0.47,78,32,0,3
231,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,23.044617,46.352705,0.837905237,0.54,72,29,0,3
232,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,23.044617,46.352705,0.865384615,0.54,73,29,-2,1
233,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,23.044617,46.352705,0.888888889,0.54,74,29,0,3
234,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,23.2881195,46.233697,0.734693878,0.54,72,29,-1,2
235,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,23.0470415,46.0668035,0.914285714,0.54,82,30,-1,2
236,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,22.8035165,45.4270565,0.747404844,0.54,81,30,0,3
237,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.6918515,43.7732725,0.857142857,0.54,83,30,0,3
238,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.6732405,43.375195,0.821292776,0.54,83,30,0,3
239,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.6577825,42.9609665,0.854368932,0.54,78,30,0,3
240,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.648319,43.216776,0.816326531,0.54,80,30,-1,2
241,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.750839,43.921149,0.884422111,0.54,83,30,0,3
242,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,22.845472,43.940447,0.874172185,0.54,78,29,0,3
243,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,22.9208645,44.3021695,0.848484848,0.54,78,29,-1,2
244,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,26.6548275,58.3679065,0.8,0.54,82,31,1,4
245,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,25.511555,56.0923275,0.805369128,0.54,80,31,0,3
246,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,25.1016685,52.338825,0.824742268,0.54,86,31,0,3
247,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.9149925,50.820763,0.843450479,0.54,81,31,0,3
248,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.016978,49.3766885,0.82616179,0.54,79,30,0,3
249,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.652492,45.6286135,0.881469115,0.47,78,31,0,3
250,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.8603165,43.5563335,0.805369128,0.47,81,30,0,3
251,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.868415,43.226511,0.843450479,0.47,79,30,0,3
252,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,22.7757425,42.36085,0.839160839,0.47,87,29,0,3
253,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,22.68386,42.1780675,0.86557377,0.47,77,29,-1,2
254,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,22.680019,42.3253705,0.805970149,0.47,84,29,-1,2
255,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,22.6385575,42.346014,0.897959184,0.47,75,28,0,3
256,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,22.6061375,42.4726845,0.871287129,0.47,80,29,-1,2
257,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,19.559958,54.128545,1.175141243,0.51,73,31,-1,2
258,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,20.2833875,53.3808065,1.2,0.51,80,31,-1,2
259,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,20.2833875,53.3808065,1.181818182,0.51,75,31,-1,2
260,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,20.5772805,52.0931965,1.135135135,0.51,73,30,0,3
261,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,20.9596495,50.394853,1.267080745,0.51,76,30,0,3
262,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,21.0991555,49.832334,1.170731707,0.51,77,29,-1,2
263,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,21.0991555,49.832334,1.204633205,0.51,80,29,-1,2
264,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,21.2805055,49.31853,1.289552239,0.51,76,29,0,3
265,3cec1672-6e6b-46da-8206-4117ef3188a4,0,19,75,181,1,21.3986135,50.251892,1.204301075,0.51,83,30,0,3
266,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,21.3986135,50.251892,1.21299639,0.51,83,30,0,3
267,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,21.5301365,50.57966,1.196013289,0.51,77,29,0,3
268,3cec1672-6e6b-46da-8206-4117ef3188a4,1,19,75,181,1,21.6072695,50.3088165,1.204013378,0.51,78,30,-1,2
269,3cec1672-6e6b-46da-8206-4117ef3188a4,22,19,75,181,1,21.902544,52.5412655,1.234726688,0.51,71,30,-1,2
270,3cec1672-6e6b-46da-8206-4117ef3188a4,23,19,75,181,1,21.9440985,50.2191885,1.321585903,0.51,83,29,-2,1
